sampleID,antigen,Block,FBG_Median,BG_Median,replicate
SID_gen2,SERA2,3,5666,816,3
SID_gen2,MSP1Block2K1flank,3,15514,821,1
SID_gen2,MSP1Block2Wellcomefull,3,22372,842,1
SID_gen2,MSP1Block2MAD20full,3,5895,784,1
SID_gen2,MSP3K1,3,1468,750,1
SID_gen2,MSPDBLC-terminal,3,20484,775,1
SID_gen2,Surfin4.2K1,3,27177,877,1
SID_gen2,MSPDBLN-terminal,3,2114,800,1
SID_gen2,Surfin4.2Conserved,3,6315,783,1
SID_gen2,MSP1Block2K1flank,3,16390,891,2
SID_gen2,MSP1Block2Wellcomefull,3,24496,942,2
SID_gen2,MSP1Block2MAD20full,3,12442,881,2
SID_gen2,MSP3K1,3,1440,786,2
SID_gen2,MSPDBLC-terminal,3,23979,859,2
SID_gen2,Surfin4.2K1,3,29642,1037,2
SID_gen2,MSPDBLN-terminal,3,3043,939,2
SID_gen2,Surfin4.2Conserved,3,3621,808,2
SID_gen2,MSP1Block2K1flank,3,17837,1093,3
SID_gen2,MSP1Block2Wellcomefull,3,25674,1093,3
SID_gen2,MSP1Block2MAD20full,3,11774,935,3
SID_gen2,MSP3K1,3,1646,818,3
SID_gen2,MSPDBLC-terminal,3,10573,897,3
SID_gen2,Surfin4.2K1,3,33603,1098,3
SID_gen2,MSPDBLN-terminal,3,4250,1043,3
SID_gen2,Surfin4.2Conserved,3,11539,865,3
SID_gen2,PfD1160W18,3,35488,1571,1
SID_gen2,PfD1160W19,3,2094,978,1
SID_gen2,MSP2CH15019DBL2,3,65535,878,1
SID_gen2,GST,3,5563,1067,1
SID_gen2,PfD1160W18,3,8773,4077,2
SID_gen2,PfD1160W19,3,8301,1063,2
SID_gen2,MSP2CH15019DBL2,3,59440,1236,2
SID_gen2,GST,3,7393,1400,2
SID_gen2,PfD1160W18,3,13664,4471,3
SID_gen2,PfD1160W19,3,9058,1756,3
SID_gen2,MSP2CH15019DBL2,3,64204,1862,3
SID_gen2,GST,3,8493,2043,3
SID_gen2,SERA5,4,12829,972,1
SID_gen2,MSP11,4,65535,1330,1
SID_gen2,RIPR,4,1734,1476,1
SID_gen2,SPATR,4,18040,980,1
SID_gen2,MSP3,4,16181,1029,1
SID_gen2,PF3D7_1136200,4,4221,1010,1
SID_gen2,PFSEA,4,41121,1223,1
SID_gen2,SERA5,4,14684,983,2
SID_gen2,MSP11,4,65535,1572,2
SID_gen2,RIPR,4,1725,1510,2
SID_gen2,SPATR,4,21885,990,2
SID_gen2,MSP3,4,22447,1053,2
SID_gen2,PF3D7_1136200,4,4688,1006,2
SID_gen2,PFSEA,4,44612,1562,2
SID_gen2,SERA5,4,9819,1117,3
SID_gen2,MSP11,4,65535,2488,3
SID_gen2,RIPR,4,1481,1527,3
SID_gen2,SPATR,4,18688,994,3
SID_gen2,MSP3,4,17909,1013,3
SID_gen2,PF3D7_1136200,4,4405,1442,3
SID_gen2,PFSEA,4,35307,1744,3
SID_gen2,AMA1,4,65535,2454,1
SID_gen2,SERA9,4,5361,3158,1
SID_gen2,MSP7,4,15704,1370,1
SID_gen2,PF10_0166,4,23182,1002,1
SID_gen2,MSP10,4,65535,1222,1
SID_gen2,MSP5,4,65535,1786,1
SID_gen2,MTRAP,4,5529,1563,1
SID_gen2,PF113,4,10767,1498,1
SID_gen2,AMA1,4,65535,1869,2
SID_gen2,SERA9,4,6604,2102,2
SID_gen2,MSP7,4,16742,1061,2
SID_gen2,PF10_0166,4,25589,934,2
SID_gen2,MSP10,4,65535,1223,2
SID_gen2,MSP5,4,65535,1556,2
SID_gen2,MTRAP,4,4697,1232,2
SID_gen2,PF113,4,13231,1039,2
SID_gen2,AMA1,4,65535,1633,3
SID_gen2,SERA9,4,6228,1894,3
SID_gen2,MSP7,4,14707,1014,3
SID_gen2,PF10_0166,4,20056,915,3
SID_gen2,MSP10,4,65535,1223,3
SID_gen2,MSP5,4,65535,1654,3
SID_gen2,MTRAP,4,1905,1243,3
SID_gen2,PF113,4,12278,964,3
SID_gen2,H101,4,12793,919,1
SID_gen2,PF3D7-1431400,4,6874,1097,1
SID_gen2,RHOPH3,4,2200,790,1
SID_gen2,MSRP3,4,1926,777,1
SID_gen2,PF13_0125,4,1157,853,1
SID_gen2,RH5,4,3784,1001,1
SID_gen2,SERA4,4,5083,1026,1
SID_gen2,AARP,4,846,814,1
SID_gen2,H101,4,11889,829,2
SID_gen2,PF3D7-1431400,4,8960,817,2
SID_gen2,RHOPH3,4,2288,761,2
