Block,Column,Row,Name,ID,F635 Median,B635,B635 Median,SNR 635,F635 Median - B635,global_BGMedian,minimum_BGMedian,sample,sampleID,sample_array_ID
11,2,19,MSP1Block2Wellcomefull,1J9,12617,870,870,41.648,11747,897,683,6,S_g6,6
11,3,19,MSP1Block2MAD20full,1P9,2341,851,851,4.971,1490,897,683,6,S_g6,6
11,4,19,MSP3K1,1L11,2022,876,876,5.315,1146,897,683,6,S_g6,6
11,5,19,MSPDBLC-terminal,1N11,4866,888,888,10.739,3978,897,683,6,S_g6,6
11,6,19,Surfin4.2K1,1J7,7287,874,874,9.391,6413,897,683,6,S_g6,6
11,7,19,MSPDBLN-terminal,1P7,1171,796,796,0.686,375,897,683,6,S_g6,6
11,8,19,Surfin4.2Conserved,1L9,6190,729,729,8.546,5461,897,683,6,S_g6,6
11,1,20,MSP1Block2K1flank,1N7,5532,1155,1155,10.617,4377,897,683,6,S_g6,6
11,2,20,MSP1Block2Wellcomefull,1J9,12678,1073,1073,31.385,11605,897,683,6,S_g6,6
11,3,20,MSP1Block2MAD20full,1P9,3390,928,928,6.343,2462,897,683,6,S_g6,6
11,4,20,MSP3K1,1L11,1595,906,906,4.517,689,897,683,6,S_g6,6
11,5,20,MSPDBLC-terminal,1N11,5859,907,907,11.432,4952,897,683,6,S_g6,6
11,6,20,Surfin4.2K1,1J7,8546,869,869,8.077,7677,897,683,6,S_g6,6
11,7,20,MSPDBLN-terminal,1P7,1989,785,785,2.965,1204,897,683,6,S_g6,6
11,8,20,Surfin4.2Conserved,1L9,5075,725,725,3.88,4350,897,683,6,S_g6,6
11,1,21,MSP1Block2K1flank,1N7,6601,1397,1397,4.941,5204,897,683,6,S_g6,6
11,2,21,MSP1Block2Wellcomefull,1J9,12781,1319,1319,5.56,11462,897,683,6,S_g6,6
11,3,21,MSP1Block2MAD20full,1P9,3636,1061,1061,4.97,2575,897,683,6,S_g6,6
11,4,21,MSP3K1,1L11,2235,961,961,6.836,1274,897,683,6,S_g6,6
11,5,21,MSPDBLC-terminal,1N11,5756,866,866,6.819,4890,897,683,6,S_g6,6
11,6,21,Surfin4.2K1,1J7,6989,780,780,4.973,6209,897,683,6,S_g6,6
11,7,21,MSPDBLN-terminal,1P7,1991,716,716,1.662,1275,897,683,6,S_g6,6
11,8,21,Surfin4.2Conserved,1L9,6046,691,691,3.674,5355,897,683,6,S_g6,6
11,1,22,Landmark,1N8,65535,2869,2869,4.276,62666,897,683,6,S_g6,6
11,2,22,PfD1160W18,1J10,21217,3040,3040,1.621,18177,897,683,6,S_g6,6
11,3,22,PfD1160W19,1P10,3168,1603,1603,0.309,1565,897,683,6,S_g6,6
11,4,22,MSP2CH15019DBL2,1L12,7810,969,969,19.781,6841,897,683,6,S_g6,6
11,5,22,GST,1N12,1459,786,786,1.669,673,897,683,6,S_g6,6
11,6,22,Buffer,1J8,811,720,720,-0.189,91,897,683,6,S_g6,6
11,7,22,Buffer,1P8,6566,715,715,3.185,5851,897,683,6,S_g6,6
11,8,22,Buffer,1L10,879,684,684,0.137,195,897,683,6,S_g6,6
11,1,23,Landmark,1N8,65535,5193,5193,3.524,60342,897,683,6,S_g6,6
11,2,23,PfD1160W18,1J10,28135,4325,4325,1.203,23810,897,683,6,S_g6,6
11,3,23,PfD1160W19,1P10,5553,1872,1872,0.201,3681,897,683,6,S_g6,6
11,4,23,MSP2CH15019DBL2,1L12,7943,947,947,9.085,6996,897,683,6,S_g6,6
11,5,23,GST,1N12,1529,780,780,2.168,749,897,683,6,S_g6,6
11,6,23,Buffer,1J8,829,727,727,-0.221,102,897,683,6,S_g6,6
11,7,23,Buffer,1P8,11581,761,761,5.033,10820,897,683,6,S_g6,6
11,8,23,Buffer,1L10,771,694,694,2.277,77,897,683,6,S_g6,6
11,1,24,Landmark,1N8,65535,4952,4952,1.879,60583,897,683,6,S_g6,6
11,2,24,PfD1160W18,1J10,14398,4378,4378,0.351,10020,897,683,6,S_g6,6
11,3,24,PfD1160W19,1P10,4904,2077,2077,0.219,2827,897,683,6,S_g6,6
11,4,24,MSP2CH15019DBL2,1L12,7034,1045,1045,7.397,5989,897,683,6,S_g6,6
11,5,24,GST,1N12,1276,838,838,1.731,438,897,683,6,S_g6,6
11,6,24,Buffer,1J8,791,763,763,0.077,28,897,683,6,S_g6,6
11,7,24,Buffer,1P8,14522,800,800,6.9,13722,897,683,6,S_g6,6
11,8,24,Buffer,1L10,861,725,725,0.308,136,897,683,6,S_g6,6
12,1,1,SERA5,1.00E+01,4828,887,887,0.666,3941,897,645,6,S_g6,6
12,2,1,MSP11,1A3,39479,869,869,3.676,38610,897,645,6,S_g6,6
12,3,1,RIPR,1G3,1324,813,813,-0.046,511,897,645,6,S_g6,6
12,4,1,SPATR,1C5,9006,812,812,3.327,8194,897,645,6,S_g6,6
12,5,1,MSP3,1.00E+05,11313,832,832,3.347,10481,897,645,6,S_g6,6
12,6,1,PF3D7_1136200,1A1,3943,827,827,1.287,3116,897,645,6,S_g6,6
12,7,1,PFSEA,1G1,32145,948,948,1.826,31197,897,645,6,S_g6,6
12,8,1,Landmark,1C3,65535,3176,3176,2.644,62359,897,645,6,S_g6,6
12,1,2,SERA5,1.00E+01,5056,1005,1005,0.505,4051,897,645,6,S_g6,6
12,2,2,MSP11,1A3,37998,872,872,2.154,37126,897,645,6,S_g6,6
12,3,2,RIPR,1G3,1381,835,835,0.053,546,897,645,6,S_g6,6
12,4,2,SPATR,1C5,8717,870,870,1.586,7847,897,645,6,S_g6,6
12,5,2,MSP3,1.00E+05,11396,872,872,1.628,10524,897,645,6,S_g6,6
12,6,2,PF3D7_1136200,1A1,4043,869,869,0.34,3174,897,645,6,S_g6,6
12,7,2,PFSEA,1G1,38359,1477,1477,1.284,36882,897,645,6,S_g6,6
12,8,2,Landmark,1C3,65535,6125,6125,1.534,59410,897,645,6,S_g6,6
12,1,3,SERA5,1.00E+01,4095,897,897,0.491,3198,897,645,6,S_g6,6
12,2,3,MSP11,1A3,35877,818,818,1.943,35059,897,645,6,S_g6,6
12,3,3,RIPR,1G3,1255,820,820,-0.074,435,897,645,6,S_g6,6
12,4,3,SPATR,1C5,6753,812,812,1.242,5941,897,645,6,S_g6,6
12,5,3,MSP3,1.00E+05,8821,848,848,1.205,7973,897,645,6,S_g6,6
12,6,3,PF3D7_1136200,1A1,3466,911,911,0.334,2555,897,645,6,S_g6,6
12,7,3,PFSEA,1G1,30517,1420,1420,0.885,29097,897,645,6,S_g6,6
12,8,3,Landmark,1C3,65535,5207,5207,1.779,60328,897,645,6,S_g6,6
12,1,4,AMA1,1.00E+02,48030,847,847,3.217,47183,897,645,6,S_g6,6
12,2,4,SERA9,1A4,2525,808,808,-0.098,1717,897,645,6,S_g6,6
12,3,4,MSP7,1G4,4813,796,796,2.03,4017,897,645,6,S_g6,6
12,4,4,PF10_0166,1C6,8353,803,803,0.725,7550,897,645,6,S_g6,6
12,5,4,MSP10,1.00E+06,65535,1090,1090,2.874,64445,897,645,6,S_g6,6
12,6,4,MSP5,1A2,48784,1335,1335,2.849,47449,897,645,6,S_g6,6
12,7,4,MTRAP,1G2,6032,1330,1330,0.014,4702,897,645,6,S_g6,6
12,8,4,PF113,1C4,5908,1721,1721,-0.115,4187,897,645,6,S_g6,6
12,1,5,AMA1,1.00E+02,50396,801,801,2.035,49595,897,645,6,S_g6,6
12,2,5,SERA9,1A4,4238,818,818,1.153,3420,897,645,6,S_g6,6
12,3,5,MSP7,1G4,4700,811,811,2.345,3889,897,645,6,S_g6,6
12,4,5,PF10_0166,1C6,8699,799,799,0.603,7900,897,645,6,S_g6,6
12,5,5,MSP10,1.00E+06,65535,1347,1347,1.903,64188,897,645,6,S_g6,6
12,6,5,MSP5,1A2,44916,1504,1504,1.839,43412,897,645,6,S_g6,6
12,7,5,MTRAP,1G2,9310,1282,1282,3.111,8028,897,645,6,S_g6,6
12,8,5,PF113,1C4,5186,1188,1188,1.267,3998,897,645,6,S_g6,6
12,1,6,AMA1,1.00E+02,44068,811,811,1.89,43257,897,645,6,S_g6,6
12,2,6,SERA9,1A4,2343,828,828,0.061,1515,897,645,6,S_g6,6
12,3,6,MSP7,1G4,4125,808,808,1.405,3317,897,645,6,S_g6,6
12,4,6,PF10_0166,1C6,6879,781,781,0.378,6098,897,645,6,S_g6,6
12,5,6,MSP10,1.00E+06,65535,1455,1455,1.891,64080,897,645,6,S_g6,6
12,6,6,MSP5,1A2,41668,1613,1613,1.607,40055,897,645,6,S_g6,6
12,7,6,MTRAP,1G2,1201,1172,1172,-0.159,29,897,645,6,S_g6,6
12,8,6,PF113,1C4,4127,984,984,1.184,3143,897,645,6,S_g6,6
12,1,7,H101,1M1,3544,755,755,0.033,2789,897,645,6,S_g6,6
12,2,7,PF3D7-1431400,1I3,4545,751,751,2.51,3794,897,645,6,S_g6,6
12,3,7,RHOPH3,1O3,2291,745,745,1.251,1546,897,645,6,S_g6,6
12,4,7,MSRP3,1K5,2097,727,727,0.17,1370,897,645,6,S_g6,6
12,5,7,PF13_0125,1M5,916,741,741,-0.302,175,897,645,6,S_g6,6
12,6,7,RH5,1I1,2719,948,948,-0.092,1771,897,645,6,S_g6,6
12,7,7,SERA4,1O1,3648,937,937,1.577,2711,897,645,6,S_g6,6
12,8,7,AARP,1K3,982,902,902,-0.103,80,897,645,6,S_g6,6
12,1,8,H101,1M1,4014,726,726,4.112,3288,897,645,6,S_g6,6
12,2,8,PF3D7-1431400,1I3,4204,703,703,3.793,3501,897,645,6,S_g6,6
12,3,8,RHOPH3,1O3,1990,689,689,2.458,1301,897,645,6,S_g6,6
12,4,8,MSRP3,1K5,2366,679,679,1.479,1687,897,645,6,S_g6,6
12,5,8,PF13_0125,1M5,983,669,669,0.554,314,897,645,6,S_g6,6
12,6,8,RH5,1I1,2611,674,674,3.374,1937,897,645,6,S_g6,6
12,7,8,SERA4,1O1,3367,715,715,1.248,2652,897,645,6,S_g6,6
12,8,8,AARP,1K3,837,810,810,-0.129,27,897,645,6,S_g6,6
12,1,9,H101,1M1,3120,738,738,2.78,2382,897,645,6,S_g6,6
12,2,9,PF3D7-1431400,1I3,3711,711,711,2.849,3000,897,645,6,S_g6,6
12,3,9,RHOPH3,1O3,2025,688,688,2.729,1337,897,645,6,S_g6,6
12,4,9,MSRP3,1K5,2370,679,679,2.468,1691,897,645,6,S_g6,6
12,5,9,PF13_0125,1M5,1304,672,672,0.618,632,897,645,6,S_g6,6
12,6,9,RH5,1I1,2309,678,678,1.923,1631,897,645,6,S_g6,6
12,7,9,SERA4,1O1,3065,693,693,1.797,2372,897,645,6,S_g6,6
12,8,9,AARP,1K3,692,727,727,-0.218,-35,897,645,6,S_g6,6
12,1,10,RH1,1M2,5424,746,746,4.869,4678,897,645,6,S_g6,6
12,2,10,MSP3.5,1I4,5350,726,726,3.66,4624,897,645,6,S_g6,6
12,3,10,PFA0210c,1O4,3859,694,694,6.758,3165,897,645,6,S_g6,6
12,4,10,P38,1K6,3109,676,676,2.559,2433,897,645,6,S_g6,6
12,5,10,CLAG3.2,1M6,3083,676,676,0.861,2407,897,645,6,S_g6,6
12,6,10,RH2b,1I2,2389,689,689,1.863,1700,897,645,6,S_g6,6
12,7,10,PFA0445W,1O2,4581,710,710,1.848,3871,897,645,6,S_g6,6
12,8,10,PF3D7_1343700(KELCH),1K4,1063,739,739,1.317,324,897,645,6,S_g6,6
12,1,11,RH1,1M2,5648,734,734,1.096,4914,897,645,6,S_g6,6
12,2,11,MSP3.5,1I4,6599,720,720,4.031,5879,897,645,6,S_g6,6
12,3,11,PFA0210c,1O4,3893,703,703,5.94,3190,897,645,6,S_g6,6
12,4,11,P38,1K6,2816,683,683,2.844,2133,897,645,6,S_g6,6
12,5,11,CLAG3.2,1M6,3403,675,675,1.45,2728,897,645,6,S_g6,6
12,6,11,RH2b,1I2,3285,686,686,7.446,2599,897,645,6,S_g6,6
12,7,11,PFA0445W,1O2,5788,730,730,2.747,5058,897,645,6,S_g6,6
12,8,11,PF3D7_1343700(KELCH),1K4,1116,775,775,2.312,341,897,645,6,S_g6,6
12,1,12,RH1,1M2,4084,735,735,1.859,3349,897,645,6,S_g6,6
12,2,12,MSP3.5,1I4,4935,722,722,2.284,4213,897,645,6,S_g6,6
12,3,12,PFA0210c,1O4,3786,702,702,2.783,3084,897,645,6,S_g6,6
12,4,12,P38,1K6,1574,682,682,1.299,892,897,645,6,S_g6,6
12,5,12,CLAG3.2,1M6,2511,677,677,0.994,1834,897,645,6,S_g6,6
12,6,12,RH2b,1I2,2598,693,693,4.712,1905,897,645,6,S_g6,6
12,7,12,PFA0445W,1O2,4280,742,742,2.851,3538,897,645,6,S_g6,6
12,8,12,PF3D7_1343700(KELCH),1K4,953,783,783,0.573,170,897,645,6,S_g6,6
12,1,13,PF3D7_1401600(PHISTB),1.00E+07,5608,732,732,5.258,4876,897,645,6,S_g6,6
12,2,13,PF3D7-1137300,1A9,3839,723,723,2.379,3116,897,645,6,S_g6,6
12,3,13,PF3D7_0830500,1G9,1940,697,697,0.9,1243,897,645,6,S_g6,6
12,4,13,PF3D7_1462300,1C11,6817,687,687,2.597,6130,897,645,6,S_g6,6
12,5,13,PF3D7_1229300,1.00E+11,3749,695,695,2.763,3054,897,645,6,S_g6,6
12,6,13,PF3D7_1237900,1A7,693,689,689,-0.133,4,897,645,6,S_g6,6
12,7,13,PF3D7_1252300,1G7,678,713,713,-0.239,-35,897,645,6,S_g6,6
12,8,13,PF3D7_0629500_SEG1,1C9,3179,767,767,3.85,2412,897,645,6,S_g6,6
12,1,14,PF3D7_1401600(PHISTB),1.00E+07,5163,750,750,7.203,4413,897,645,6,S_g6,6
12,2,14,PF3D7-1137300,1A9,5489,792,792,3.322,4697,897,645,6,S_g6,6
12,3,14,PF3D7_0830500,1G9,2492,712,712,2.177,1780,897,645,6,S_g6,6
12,4,14,PF3D7_1462300,1C11,7454,694,694,2.219,6760,897,645,6,S_g6,6
12,5,14,PF3D7_1229300,1.00E+11,3504,711,711,1.344,2793,897,645,6,S_g6,6
12,6,14,PF3D7_1237900,1A7,712,690,690,-0.014,22,897,645,6,S_g6,6
12,7,14,PF3D7_1252300,1G7,687,698,698,-0.112,-11,897,645,6,S_g6,6
12,8,14,PF3D7_0629500_SEG1,1C9,3509,752,752,4.211,2757,897,645,6,S_g6,6
12,1,15,PF3D7_1401600(PHISTB),1.00E+07,5731,743,743,3.93,4988,897,645,6,S_g6,6
12,2,15,PF3D7-1137300,1A9,3544,788,788,2.239,2756,897,645,6,S_g6,6
12,3,15,PF3D7_0830500,1G9,2845,720,720,2.353,2125,897,645,6,S_g6,6
12,4,15,PF3D7_1462300,1C11,6755,696,696,1.939,6059,897,645,6,S_g6,6
12,5,15,PF3D7_1229300,1.00E+11,3851,699,699,1.358,3152,897,645,6,S_g6,6
12,6,15,PF3D7_1237900,1A7,664,682,682,-0.024,-18,897,645,6,S_g6,6
12,7,15,PF3D7_1252300,1G7,700,689,689,-0.067,11,897,645,6,S_g6,6
12,8,15,PF3D7_0629500_SEG1,1C9,3167,735,735,4.879,2432,897,645,6,S_g6,6
12,1,16,MSP1Block2PaloAltorepeat,1.00E+08,1984,689,689,0.894,1295,897,645,6,S_g6,6
12,2,16,MSP1Block23D7full,1A10,3398,683,683,6.139,2715,897,645,6,S_g6,6
12,3,16,MSP1Block2MAD20repeat,1G10,2827,679,679,1.453,2148,897,645,6,S_g6,6
12,4,16,MSP2CHO,1C12,14595,689,689,3.36,13906,897,645,6,S_g6,6
12,5,16,MBP,1.00E+12,9144,720,720,3.228,8424,897,645,6,S_g6,6
12,6,16,MSP2DD2,1A8,13072,711,711,5.373,12361,897,645,6,S_g6,6
12,7,16,MSP33D7,1G8,1360,731,731,0.415,629,897,645,6,S_g6,6
12,8,16,MSP1Block17,1C10,32817,784,784,4.007,32033,897,645,6,S_g6,6
12,1,17,MSP1Block2PaloAltorepeat,1.00E+08,1962,666,666,4.906,1296,897,645,6,S_g6,6
12,2,17,MSP1Block23D7full,1A10,3226,657,657,6.663,2569,897,645,6,S_g6,6
12,3,17,MSP1Block2MAD20repeat,1G10,2707,645,645,0.675,2062,897,645,6,S_g6,6
12,4,17,MSP2CHO,1C12,16263,670,670,3.461,15593,897,645,6,S_g6,6
12,5,17,MBP,1.00E+12,9383,742,742,3.28,8641,897,645,6,S_g6,6
12,6,17,MSP2DD2,1A8,7222,777,777,2.872,6445,897,645,6,S_g6,6
12,7,17,MSP33D7,1G8,1254,799,799,0.247,455,897,645,6,S_g6,6
12,8,17,MSP1Block17,1C10,25048,931,931,2.84,24117,897,645,6,S_g6,6
12,1,18,MSP1Block2PaloAltorepeat,1.00E+08,1648,675,675,1.065,973,897,645,6,S_g6,6
12,2,18,MSP1Block23D7full,1A10,2947,655,655,1.546,2292,897,645,6,S_g6,6
12,3,18,MSP1Block2MAD20repeat,1G10,3299,650,650,0.821,2649,897,645,6,S_g6,6
12,4,18,MSP2CHO,1C12,13397,672,672,3.413,12725,897,645,6,S_g6,6
12,5,18,MBP,1.00E+12,8579,741,741,3.116,7838,897,645,6,S_g6,6
12,6,18,MSP2DD2,1A8,11218,784,784,2.708,10434,897,645,6,S_g6,6
12,7,18,MSP33D7,1G8,1788,806,806,0.554,982,897,645,6,S_g6,6
12,8,18,MSP1Block17,1C10,31715,982,982,2.645,30733,897,645,6,S_g6,6
12,1,19,Surfin4.2K1A,1M7,3758,686,686,3.489,3072,897,645,6,S_g6,6
12,2,19,Surfin4.23D7A,1I9,13151,665,665,9.436,12486,897,645,6,S_g6,6
12,3,19,MSPDBL2N-terminal,1O9,9625,665,665,3.329,8960,897,645,6,S_g6,6
12,4,19,MSP1Block2R033,1K11,4997,684,684,1.435,4313,897,645,6,S_g6,6
12,5,19,MSPDBL2C-terminal,1M11,9324,739,739,3.155,8585,897,645,6,S_g6,6
12,6,19,Surfin4.23D7B,1I7,1323,780,780,0.088,543,897,645,6,S_g6,6
12,7,19,MSP1Block23D7repeat,1O7,6306,802,802,5.226,5504,897,645,6,S_g6,6
12,8,19,MSP1Block2Wellcomerepeat,1K9,3284,898,898,0.173,2386,897,645,6,S_g6,6
12,1,20,Surfin4.2K1A,1M7,3070,696,696,3.657,2374,897,645,6,S_g6,6
12,2,20,Surfin4.23D7A,1I9,12167,680,680,15.451,11487,897,645,6,S_g6,6
12,3,20,MSPDBL2N-terminal,1O9,9497,684,684,3.056,8813,897,645,6,S_g6,6
12,4,20,MSP1Block2R033,1K11,6031,700,700,1.428,5331,897,645,6,S_g6,6
12,5,20,MSPDBL2C-terminal,1M11,10221,777,777,2.905,9444,897,645,6,S_g6,6
12,6,20,Surfin4.23D7B,1I7,1319,816,816,0.418,503,897,645,6,S_g6,6
12,7,20,MSP1Block23D7repeat,1O7,2429,869,869,2.294,1560,897,645,6,S_g6,6
12,8,20,MSP1Block2Wellcomerepeat,1K9,2045,1019,1019,1.347,1026,897,645,6,S_g6,6
12,1,21,Surfin4.2K1A,1M7,2916,686,686,3.004,2230,897,645,6,S_g6,6
12,2,21,Surfin4.23D7A,1I9,9909,684,684,6.277,9225,897,645,6,S_g6,6
12,3,21,MSPDBL2N-terminal,1O9,8578,688,688,5.277,7890,897,645,6,S_g6,6
12,4,21,MSP1Block2R033,1K11,5169,717,717,1.307,4452,897,645,6,S_g6,6
12,5,21,MSPDBL2C-terminal,1M11,9802,834,834,3.482,8968,897,645,6,S_g6,6
12,6,21,Surfin4.23D7B,1I7,1483,966,966,0.436,517,897,645,6,S_g6,6
12,7,21,MSP1Block23D7repeat,1O7,5145,1539,1539,0.746,3606,897,645,6,S_g6,6
12,8,21,MSP1Block2Wellcomerepeat,1K9,4928,3202,3202,0.017,1726,897,645,6,S_g6,6
12,1,22,Buffer,1M8,808,672,672,0.142,136,897,645,6,S_g6,6
12,2,22,Buffer,1I10,789,673,673,-0.099,116,897,645,6,S_g6,6
12,3,22,Buffer,1O10,1268,680,680,0.233,588,897,645,6,S_g6,6
12,4,22,Buffer,1K12,970,729,729,-0.032,241,897,645,6,S_g6,6
12,5,22,Buffer,1M12,15322,947,947,2.758,14375,897,645,6,S_g6,6
12,6,22,Buffer,1I8,29054,1678,1678,1.396,27376,897,645,6,S_g6,6
12,7,22,CommercialHumanIgG,1O8,65535,8680,8680,1.67,56855,897,645,6,S_g6,6
12,8,22,Landmark,1K10,65535,34605,34605,1.104,30930,897,645,6,S_g6,6
12,1,23,Buffer,1M8,795,667,667,0.349,128,897,645,6,S_g6,6
12,2,23,Buffer,1I10,837,662,662,0.031,175,897,645,6,S_g6,6
12,3,23,Buffer,1O10,1424,680,680,1.431,744,897,645,6,S_g6,6
12,4,23,Buffer,1K12,933,743,743,0.015,190,897,645,6,S_g6,6
12,5,23,Buffer,1M12,21020,1203,1203,2.137,19817,897,645,6,S_g6,6
12,6,23,Buffer,1I8,13227,2946,2946,0.272,10281,897,645,6,S_g6,6
12,7,23,CommercialHumanIgG,1O8,65535,41264,41264,1.041,24271,897,645,6,S_g6,6
12,8,23,Landmark,1K10,65535,49353,49353,0.778,16182,897,645,6,S_g6,6
12,1,24,Buffer,1M8,765,706,706,0.221,59,897,645,6,S_g6,6
12,2,24,Buffer,1I10,808,706,706,0.95,102,897,645,6,S_g6,6
12,3,24,Buffer,1O10,808,738,738,0.053,70,897,645,6,S_g6,6
12,4,24,Buffer,1K12,893,808,808,0.383,85,897,645,6,S_g6,6
12,5,24,Buffer,1M12,1417,1038,1038,-0.074,379,897,645,6,S_g6,6
12,6,24,Buffer,1I8,3225,2064,2064,-0.332,1161,897,645,6,S_g6,6
12,7,24,CommercialHumanIgG,1O8,65535,33864,33864,1.218,31671,897,645,6,S_g6,6
12,8,24,Landmark,1K10,65535,41813,41813,1.263,23722,897,645,6,S_g6,6
13,1,1,Landmark,1F1,65535,5163,5163,3.512,60372,897,803,7,S_g7,7
13,2,1,MSP3.6,1B3,10000,1898,1898,0.234,8102,897,803,7,S_g7,7
13,3,1,ETRAMP10.2,1H3,4002,1125,1125,1.065,2877,897,803,7,S_g7,7
13,4,1,GAMA,1D5,30609,1175,1175,10.46,29434,897,803,7,S_g7,7
13,5,1,MSRP4,1F5,65535,1480,1480,9.551,64055,897,803,7,S_g7,7
13,6,1,MSP4,1B1,65513,1360,1360,7.468,64153,897,803,7,S_g7,7
13,7,1,RAMA,1H1,15247,1106,1106,2.147,14141,897,803,7,S_g7,7
13,8,1,ASP,1D3,56024,1188,1188,5.352,54836,897,803,7,S_g7,7
13,1,2,Landmark,1F1,65535,6480,6480,2.288,59055,897,803,7,S_g7,7
13,2,2,MSP3.6,1B3,11066,3055,3055,0.067,8011,897,803,7,S_g7,7
13,3,2,ETRAMP10.2,1H3,4595,1135,1135,2.301,3460,897,803,7,S_g7,7
13,4,2,GAMA,1D5,32095,1140,1140,7.42,30955,897,803,7,S_g7,7
13,5,2,MSRP4,1F5,65535,1402,1402,5.323,64133,897,803,7,S_g7,7
13,6,2,MSP4,1B1,65535,1380,1380,6.029,64155,897,803,7,S_g7,7
13,7,2,RAMA,1H1,16589,1086,1086,2.035,15503,897,803,7,S_g7,7
13,8,2,ASP,1D3,64205,1137,1137,4.659,63068,897,803,7,S_g7,7
13,1,3,Landmark,1F1,65535,4579,4579,2.152,60956,897,803,7,S_g7,7
13,2,3,MSP3.6,1B3,16868,2460,2460,0.262,14408,897,803,7,S_g7,7
13,3,3,ETRAMP10.2,1H3,5329,1210,1210,3.726,4119,897,803,7,S_g7,7
13,4,3,GAMA,1D5,32808,1119,1119,6.141,31689,897,803,7,S_g7,7
13,5,3,MSRP4,1F5,65535,1192,1192,5.566,64343,897,803,7,S_g7,7
13,6,3,MSP4,1B1,65050,1214,1214,6.324,63836,897,803,7,S_g7,7
13,7,3,RAMA,1H1,19031,1033,1033,2.443,17998,897,803,7,S_g7,7
13,8,3,ASP,1D3,54492,1044,1044,4.749,53448,897,803,7,S_g7,7
13,1,4,PFD1130W,1F2,3987,1332,1332,-0.163,2655,897,803,7,S_g7,7
13,2,4,EBA140,1B4,1401,1429,1429,-0.344,-28,897,803,7,S_g7,7
13,3,4,MSRP2,1H4,30277,1341,1341,10.49,28936,897,803,7,S_g7,7
13,4,4,MSRP5,1D6,2771,1035,1035,1.081,1736,897,803,7,S_g7,7
13,5,4,P34,1F6,2231,921,921,0.163,1310,897,803,7,S_g7,7
13,6,4,MSP8,1B2,26448,958,958,3.707,25490,897,803,7,S_g7,7
13,7,4,P12,1H2,4270,924,924,0.384,3346,897,803,7,S_g7,7
13,8,4,MSP6,1D4,7766,961,961,0.737,6805,897,803,7,S_g7,7
13,1,5,PFD1130W,1F2,4198,1148,1148,0.868,3050,897,803,7,S_g7,7
13,2,5,EBA140,1B4,1207,1238,1238,-0.164,-31,897,803,7,S_g7,7
13,3,5,MSRP2,1H4,33672,1273,1273,10.068,32399,897,803,7,S_g7,7
13,4,5,MSRP5,1D6,3325,989,989,2.774,2336,897,803,7,S_g7,7
13,5,5,P34,1F6,2729,920,920,2.739,1809,897,803,7,S_g7,7
13,6,5,MSP8,1B2,33304,962,962,33.601,32342,897,803,7,S_g7,7
13,7,5,P12,1H2,4768,907,907,8.87,3861,897,803,7,S_g7,7
13,8,5,MSP6,1D4,9874,932,932,2.787,8942,897,803,7,S_g7,7
13,1,6,PFD1130W,1F2,5496,1098,1098,0.939,4398,897,803,7,S_g7,7
13,2,6,EBA140,1B4,2403,1194,1194,0.03,1209,897,803,7,S_g7,7
13,3,6,MSRP2,1H4,30219,1197,1197,8.813,29022,897,803,7,S_g7,7
13,4,6,MSRP5,1D6,4128,986,986,1.855,3142,897,803,7,S_g7,7
13,5,6,P34,1F6,3117,970,970,3.258,2147,897,803,7,S_g7,7
13,6,6,MSP8,1B2,33740,991,991,27.085,32749,897,803,7,S_g7,7
13,7,6,P12,1H2,5038,930,930,5.952,4108,897,803,7,S_g7,7
13,8,6,MSP6,1D4,9336,937,937,3.851,8399,897,803,7,S_g7,7
13,1,7,PF1400044,1N1,12259,1076,1076,2.825,11183,897,803,7,S_g7,7
13,2,7,MSP1,1J3,35104,1290,1290,7.843,33814,897,803,7,S_g7,7
13,3,7,RON6,1P3,9983,1136,1136,4.202,8847,897,803,7,S_g7,7
13,4,7,MSP9,1L5,6472,979,979,2.508,5493,897,803,7,S_g7,7
13,5,7,PTEX150,1N5,63631,1042,1042,9.392,62589,897,803,7,S_g7,7
13,6,7,SERA7,1J1,10518,968,968,3.782,9550,897,803,7,S_g7,7
13,7,7,MSP2,1P1,36304,909,909,14.438,35395,897,803,7,S_g7,7
13,8,7,SERA3,1L3,19889,909,909,8.213,18980,897,803,7,S_g7,7
13,1,8,PF1400044,1N1,16030,1059,1059,26.546,14971,897,803,7,S_g7,7
13,2,8,MSP1,1J3,38135,1294,1294,20.494,36841,897,803,7,S_g7,7
13,3,8,RON6,1P3,11049,1088,1088,7.99,9961,897,803,7,S_g7,7
13,4,8,MSP9,1L5,6954,951,951,2.876,6003,897,803,7,S_g7,7
13,5,8,PTEX150,1N5,65535,996,996,7.156,64539,897,803,7,S_g7,7
13,6,8,SERA7,1J1,15060,922,922,13.202,14138,897,803,7,S_g7,7
13,7,8,MSP2,1P1,37852,882,882,15.217,36970,897,803,7,S_g7,7
13,8,8,SERA3,1L3,24425,887,887,17.193,23538,897,803,7,S_g7,7
13,1,9,PF1400044,1N1,16885,1019,1019,20.93,15866,897,803,7,S_g7,7
13,2,9,MSP1,1J3,37028,1235,1235,9.946,35793,897,803,7,S_g7,7
13,3,9,RON6,1P3,10931,1061,1061,3.347,9870,897,803,7,S_g7,7
13,4,9,MSP9,1L5,5289,959,959,1.328,4330,897,803,7,S_g7,7
13,5,9,PTEX150,1N5,65535,951,951,7.589,64584,897,803,7,S_g7,7
